0.00000000000000e+00
1.49500545243226e+00
4.42153619541364e+00
1.76658117498449e+00
4.94487869581599e+00
6.85072013188417e+00
1.64112108801547e+00
2.82999845892222e+00
8.32676182730974e+00
1.44510646976958e+00
3.51547147980373e+00
2.37438272869485e+00
9.99773255810948e+00
7.05013191262090e-01
7.13480883182498e+00
1.50131097383996e+00
4.26886917352058e+00
2.50820836504892e+00
1.67651303602606e+00
2.96128737043527e+00
1.58814135716432e+00
1.30972342817009e+00
3.37568273483540e+00
6.63413382658652e+00
1.83175527006417e+00
2.82332068580070e+01
1.35560103237034e+00
2.61078356188594e+00
8.33922911688549e+00
3.74042644626593e+00
3.65604077936020e+00
2.29407690237227e+01
5.03164730185196e+00
1.02949985114560e+00
2.27736362339296e+00
2.31331956194962e+01
1.94497402284537e+00
1.62905350189555e+00
3.49243294316471e+00
9.58582893207157e+00
4.95180256408879e+00
3.98193593762573e+00
2.73949600895875e+00
5.82356592557526e+00
4.56651337370705e+00
2.73757400946272e+00
6.56901532533619e+00
2.43087839866833e+00
3.29193689257790e+00
1.39441435877428e+00
9.07600226447024e+00
1.38833052040975e+00
4.51721222690344e+00
1.33089880047807e+00
1.71935368039467e+00
2.70675487647470e+00
4.00502480217190e+00
2.09977277280687e+00
7.63514116613852e+00
1.15601574100892e+00
9.43149594408641e-01
3.40677139195445e+00
2.41104610121374e+00
2.27572218188128e+00
4.56058449366045e+00
2.11908149210073e+01
3.45237852473264e+00
2.20824013749631e+00
1.49173474928725e+00
3.48378189045858e+01
2.05735960656944e+00
1.79154374249403e+01
1.15478087765072e+00
1.16866447864412e+01
4.86819552151663e+00
2.84412469306388e+00
1.49710889391643e+00
2.04857671438180e+01
2.64370793875947e+00
1.83741284552852e+00
3.89446667919953e+01
4.63693511363355e+00
5.79457281023490e-01
8.02942668691047e+00
8.62713899445585e-01
1.12328795060903e+00
1.77914579503601e+01
7.80427936925460e+00
1.65495583669640e+00
1.04374462998374e+00
2.53578793982975e+00
1.08485707913969e+00
4.26634292632572e+00
1.82788678376842e+00
1.56358795449632e+00
3.84208854528504e+00
6.91161010903403e+00
8.49700960771395e-01
3.02814174356521e+00
3.20695670583716e+00
3.36704452864314e+00
4.10699415293558e+00
9.37095528946132e-01
1.49803993320873e+00
2.31156835899546e+00
1.63503458252252e+00
5.29667104953369e+00
4.16022463362412e+00
2.89527198410694e+00
1.05671103113472e+01
6.60281515309870e+00
2.00118980395583e+01
3.34940791075305e+00
1.98264364155764e+00
1.37500587189627e+00
6.38735740319274e-01
1.15541452700419e+01
2.30010555607364e+00
3.47797361144469e+00
1.82892858976405e+00
2.97039307888031e+00
3.44259111412844e+01
1.33378693194706e+00
1.18636782570392e+01
