-2.07147897634830e-02,-3.10002366987011e-06,3.21072047045661e-08,-5.77139622870083e-04,3.69790535830868e-05,-2.04533906234755e-06,1.22193936332400e-02,4.95144627344872e-05,-3.66664239831241e-04,-2.49570207150412e-05,4.43632167072983e-05,-8.58931028939144e-05,-9.15756397042138e-02,8.35065863864593e-03,3.22808436180536e-05,-1.80417552083328e-02,1.39284585218370e-07,1.12431168494135e-04,-2.59158549901725e-05,-3.08945149117193e-05,1.76991188216254e-05,-2.33398352067909e-05,-9.89071113685367e-02,1.05916048683270e-05,9.74290225339123e-06,-3.59749717434971e-04,-3.49380017513337e-04,-8.62886805705784e-06,1.96453254816127e-04,-9.13865843766304e-05,-9.90878231019614e-02,2.16603724298650e-04,-2.52961375437979e-03,-5.56920124750155e-05,9.67035498566167e-04,-7.07202649010724e-02,5.54311697681652e-02,8.20443259246306e-02,5.55404033296497e-02,-3.26852106496519e-04,-1.08438873843700e-03,6.06025178259178e-03,-6.59644801537784e-02,-9.28965864830750e-02,-1.17700754476563e-05,-4.02568747049247e-02,1.46152294458285e-06,4.05991035497630e-05,-1.40891071984392e-02,-5.93226410854642e-03,9.68188879027039e-03,1.00886237409756e-05,3.47630291916918e-02,1.99125921531476e-02,4.12060056593019e-02,-1.57857651465104e-03,1.21647302215041e-05,-3.54569354273887e-05,-1.68175401221736e-03,-3.92243097096001e-02,-1.74553978526710e-05,4.86869528666104e-03,1.67269803242531e-04,-2.56674303126841e-04,8.95600955629776e-02,7.69270133926667e-02,1.61763988757132e-02,4.42358736090861e-04,2.10578058399189e-05,-9.43741844304387e-02,1.72748219937632e-02,1.14901884396375e-05,-7.35085037379157e-05,1.38576819906010e-03,8.28934626542105e-02,-2.21294180861964e-02,1.93847061068768e-02,8.80985359847770e-04,-1.88861988231963e-04,-1.21035462678192e-03,3.44822710286279e-03,1.17332956294683e-03,-6.94925574540546e-04,3.39648985054434e-05,1.15243621245689e-02,4.98763208561978e-06,-1.00738233049754e-06,8.41817348761138e-06,-2.09360929618753e-05,3.85859295823892e-04,-2.99473552044095e-02,-3.83136375877383e-03,2.77092021854961e-02,-1.10984569362949e-03,-2.27977925735434e-02,1.85836910803806e-04,-2.93924650461348e-02,1.17503120626566e-05,-1.43422868707083e-04,1.04422410450037e-02
3.43914672557702e-02,1.01298205403570e-05,1.31185694542776e-06,1.90573332349129e-03,9.12855682331076e-06,7.97187906102259e-06,-4.98624131653236e-02,-1.29680916516337e-04,1.55470480000449e-03,4.60204297848683e-05,-1.54533658591392e-04,-1.08589948755684e-05,3.48954100470443e-02,-9.60610379329386e-02,5.81350877424087e-04,9.45790192966107e-02,1.32411840183337e-06,-5.61935012263325e-05,7.57627913578451e-06,-2.26142916487891e-05,2.75039005660944e-06,1.53419643887105e-04,-8.51012309617045e-04,-1.58621445248448e-05,-3.72045699566659e-05,-4.49484946611400e-04,-1.56394794190686e-02,-1.00358606960644e-07,-6.27264314393153e-04,2.59747572104236e-05,5.20097731549283e-03,-1.24333736134049e-03,2.48212547986714e-02,5.29298143807240e-04,-1.46987714547359e-03,3.33128092981154e-02,-1.61606908900739e-02,-3.71575694096802e-02,1.23270220247771e-02,2.19497958955807e-04,1.28955506941872e-03,-2.04337526271650e-03,-2.22251819670497e-02,-6.38051193426260e-03,-7.01017728003776e-06,-3.79643302180789e-02,-8.87717879247276e-06,4.18303910776499e-05,6.09140031559068e-02,3.83775684773759e-04,1.66440719272836e-04,-1.22476444378164e-05,4.76048476554968e-02,-5.09603643882074e-02,-1.39669386096025e-02,1.25915269318961e-02,-6.64449360105254e-05,-2.11688967665405e-05,2.91772102801283e-03,7.72560320383677e-02,2.03505562961714e-05,-8.94805718664963e-03,-7.50598911609259e-03,-2.10724932987195e-02,2.45937635919117e-02,2.50111834965751e-02,4.77267166555933e-02,-6.55821568128039e-03,-2.04377948754493e-05,6.32142090048322e-03,5.79528117076224e-03,1.00775179695625e-04,-1.09200275335966e-04,-5.22739479028501e-02,2.35882928992928e-02,-2.29969836534974e-02,2.82803338934290e-02,9.34449865511044e-04,-1.98297277833968e-04,-1.22612462331208e-02,3.36289895113131e-02,7.05676378286513e-04,-1.77710277027140e-03,1.11970711348001e-04,-2.23972559304152e-03,1.38674452567671e-05,5.04563041790565e-05,2.82963761436700e-04,-5.68084194048141e-05,1.37587396694701e-03,-4.98585728728413e-02,-1.10003746231135e-02,7.04881223565558e-02,-4.66550142080857e-03,-7.74337474513015e-02,1.91142248239360e-02,-1.39072073844315e-01,5.10060212422847e-05,-3.00556735065822e-03,2.60941279910863e-03
-8.23223332762748e-02,-2.01833312812150e-06,-3.28931668920418e-06,-1.85794465568204e-03,2.68303687167750e-05,2.75680556053535e-06,7.76530851368088e-02,2.66391418741924e-04,-4.33112640536804e-03,-7.62845880096434e-05,1.32565987110738e-05,-1.97359721184465e-05,-2.37006524495805e-02,3.30099594196103e-02,-3.72240128338767e-06,-2.45041785290536e-02,1.36370469526829e-07,3.02416247119033e-05,-4.45965771221003e-05,3.53724289479015e-06,-2.26283133888008e-06,-2.84808701256772e-04,7.19131215728764e-03,7.13614831142973e-06,-1.28415064960659e-05,5.94945075586342e-04,1.97676518340170e-02,-3.95515526162256e-06,2.40729747665410e-03,-1.48829818399573e-05,2.20955375047659e-03,1.40305298879897e-03,-5.92466743479347e-02,-1.25765357934385e-03,7.90038214565576e-04,1.68976002700506e-02,-7.41063517268608e-03,9.15870625076679e-03,-4.02604766478558e-03,4.93078526040345e-05,-9.24541842122041e-04,-1.51366077300826e-03,4.17253523879972e-02,6.75146616254302e-05,1.41677350640505e-04,3.82747090379352e-03,1.72180350241918e-05,2.70688567577573e-06,-1.12509939417691e-01,-1.32759673402574e-03,2.12441419577329e-03,6.93691593649015e-06,5.88391886878852e-03,4.73066293161247e-02,-1.14671242044329e-01,-1.99475968221675e-02,-1.61100920532857e-06,2.56974351074344e-05,6.36758932525866e-03,-2.45923560286144e-02,-1.27620304903718e-06,2.32754834283742e-03,9.32646878586053e-03,-3.35417662922423e-02,2.91757553265147e-02,-5.83973846514595e-02,1.18057712270149e-02,-2.03240128123244e-02,-5.12273488748550e-06,2.76793079920692e-02,8.75655219712416e-03,1.17067956701480e-04,-3.91064699928644e-05,3.90656665493617e-02,-3.94833613397124e-02,1.35209972292888e-01,-4.03911218316452e-03,-9.29026169769754e-05,-7.73441328246939e-05,-3.05185754130523e-02,8.56410380139775e-02,6.88905141964668e-04,-2.66898818541969e-03,1.80945051464038e-04,-3.53278018837734e-03,1.35638259113300e-05,3.71379175562242e-05,1.72087435938670e-04,-4.57732951410550e-05,1.18799497142372e-03,-5.01861648143272e-02,-6.41600427505978e-03,6.37938290819591e-02,-7.84821673790663e-03,-5.43584500288310e-02,3.76625880828886e-02,-1.26922742349625e-01,4.22777315330810e-05,-5.91817466619183e-03,-1.10819483583217e-02
3.51227665048896e-02,-2.13424581119698e-05,8.78274794255372e-06,-3.88068831430750e-02,-1.45063079356072e-04,2.15851780221017e-06,-4.24457589552684e-02,-3.30481091166676e-05,5.10251660821629e-03,3.20589115023845e-05,1.73688028126789e-04,-3.96238623495284e-04,6.52874326111639e-02,4.07711642214878e-03,3.09479754631196e-03,-6.81016488078713e-03,-8.12076012334734e-07,-5.32131523872864e-05,1.48635748796396e-04,1.23410291481669e-05,-3.29375344310790e-05,5.59884720527774e-04,5.49588140600996e-03,-9.11323361167547e-06,6.62987123555837e-07,-9.06328857464351e-05,-3.54473681608863e-02,-2.89878465384866e-05,-1.86210056263529e-03,3.28893672601931e-04,9.40083481737147e-03,-4.29937612821325e-03,7.37934073284991e-02,1.51079304776171e-03,1.05392197103144e-02,-3.07882807021173e-02,8.06761005799397e-02,-3.37718450868921e-02,1.65994073174624e-02,5.93684477237306e-04,3.01530418402934e-03,7.67888523223024e-03,2.32796800404058e-02,-9.33825475475824e-02,-1.72643142908405e-04,4.04316057343506e-02,-9.99240490502503e-06,-3.38226669446656e-05,4.24567193025324e-02,4.38343301149404e-02,-7.23889589200807e-02,-5.89487575654529e-05,-4.30047318524760e-02,3.91488276888215e-02,7.65243139529350e-02,2.51038725206482e-02,2.73763457728076e-05,3.03550911929356e-04,-6.86230135421712e-02,-3.73808072258550e-02,3.35287872830316e-06,4.70824977175487e-03,5.14609579683239e-03,4.63851539253684e-02,-2.89487770201118e-03,6.70597487526097e-03,-1.11588834560310e-02,3.29165225538044e-02,-6.49606245674838e-07,1.20971598873647e-02,3.34917084184979e-02,-1.75242060167716e-04,-8.67189446573187e-06,5.59906672337388e-02,-3.96373515038132e-02,9.62751963158906e-02,8.15399233195862e-02,-6.43839254325265e-04,7.89451597981840e-05,-1.20570009459596e-03,7.54060679707366e-03,2.98114292909825e-03,6.71128956641961e-03,9.38788840656689e-05,-3.36294055055897e-03,-5.29975905195916e-06,1.31469674572001e-05,1.70350343170175e-05,-3.58627658094363e-06,1.85253325260144e-03,-1.03567860206415e-02,-7.41759098827482e-04,1.30097184911945e-02,-6.66250589562001e-03,-1.95578754349473e-02,1.33128260284615e-02,-4.18962277622807e-02,2.92208359758186e-05,-4.27528180224345e-03,-2.08980576923446e-02
1.35622791458664e-02,2.71203035213517e-06,-2.68670659706018e-05,4.91866210011369e-02,5.50335956778515e-04,-6.05106242510337e-07,9.05086854557951e-03,-1.63531942834278e-05,-2.88926506473205e-02,5.84375423078534e-06,3.40795804412392e-05,3.33716705481494e-04,-1.52765040118577e-02,-1.59032646285022e-02,-1.52722749521937e-03,1.80189236305477e-04,9.98575617126432e-07,1.36841985076753e-04,-1.38172962170964e-04,-6.91576513273014e-05,-1.00360460283470e-05,-1.37456738532029e-03,-4.07363288686431e-02,4.24872138759120e-05,1.67883666960897e-05,-4.53203160891521e-04,7.95683071455296e-02,1.00103507108045e-05,4.89913699833687e-04,-6.66660202254365e-04,-6.64942530022919e-03,2.20856953396738e-03,-1.67102695458875e-02,-3.67097468921662e-04,9.11486280716601e-04,-2.41958543700989e-03,-6.63672403721093e-02,3.17316824769545e-02,3.14401381830868e-02,-4.39457081639773e-04,9.83303286232614e-04,-9.32736279313059e-03,3.98729380316998e-02,3.37154124688706e-02,2.03055075244818e-04,1.08821090657578e-02,-1.69204041951048e-05,-1.15778921599983e-05,1.14198205760676e-01,2.48417993234132e-02,-4.53579092270787e-02,-3.91482375812655e-05,8.72197780092221e-03,5.07591381665939e-02,6.85345400456737e-02,-9.29481784810720e-02,-3.93009951752202e-05,1.92323772658626e-04,-5.02288881050828e-02,1.58455460479305e-02,4.72612712599012e-05,-1.02509809503518e-03,3.71379402770739e-03,-1.20512192700561e-02,-2.20410494944933e-02,1.49021926786872e-03,-7.62637198057173e-02,4.34740324750412e-02,-4.31473703119639e-05,6.85117871169728e-04,9.33885152059080e-02,-8.09274582394549e-05,-6.25764440361382e-05,-4.03518012351517e-03,2.39193348239273e-02,1.91792139049966e-02,6.99403652124261e-02,-2.75943888551750e-03,3.10681005126616e-04,-2.38118494539310e-03,1.47852058906582e-02,4.45338862438071e-03,-1.45433275306934e-03,3.24907179217477e-04,-8.59634011279703e-02,1.16511145790793e-04,7.53771605567736e-06,8.90320107522319e-05,-1.39122474256407e-06,6.17530178824946e-03,4.98963624487300e-02,4.60288998573669e-03,2.81351193341370e-03,-7.41025371978708e-02,-5.47386611844493e-03,-2.18581127343689e-02,-9.03468034150330e-03,3.44062713175294e-05,1.99586149419190e-04,3.74874739963442e-02
-2.88605653605832e-03,-2.95740028222668e-06,5.96598909825985e-05,8.56794806995149e-02,-3.96725517575109e-04,-2.07120381251013e-05,-6.64082982639617e-03,-1.81735633622406e-03,1.05238777507283e-01,1.23799115670363e-04,8.42263931133996e-06,-4.45393493970191e-04,4.64622768974861e-03,2.13377709606495e-02,-9.83486800296071e-02,-3.92439583377551e-03,5.77509026870078e-07,-3.00430348109799e-04,-1.15014227509329e-04,-2.03573113344760e-05,1.24140720122866e-04,7.68887226435974e-04,3.79042157006091e-02,-1.85205245873106e-05,-1.81387005197224e-04,1.01928742193418e-03,-2.99115278625135e-02,4.76182251079266e-05,-8.57638335295600e-02,-2.98522715195628e-04,-2.64304375661163e-03,-8.12291963576913e-03,-1.03080303083778e-02,-7.63671369176776e-05,5.60775732274895e-04,1.28617907337200e-02,-1.76039436898999e-02,-1.48931374841824e-03,-1.74809038271125e-02,-4.92028215520590e-04,6.05514559078891e-04,3.90950861059273e-04,-1.91842123379775e-02,1.29061316470916e-03,-5.75706230328444e-04,-6.54385052820402e-02,-1.62955324893342e-05,6.46716659516386e-05,-2.61654353739984e-02,-3.11952682655908e-03,1.09676881397560e-02,2.81594945288253e-05,-6.12992857658332e-02,-2.43069496000966e-02,-3.36397131885271e-03,-1.00656662001651e-02,1.68660164149016e-05,-7.93702907802176e-05,9.09784517787049e-03,1.18591552633505e-02,-2.05074644707724e-05,-2.10110919998735e-03,-5.55370531638928e-02,3.24486273196358e-02,7.95776805579236e-04,-4.15515157317910e-04,-3.34353958679497e-02,5.19855384653524e-02,3.28441013964024e-05,-1.30046682637608e-02,1.41089925745982e-04,3.97866229774212e-05,6.30345272985884e-05,1.51073674392733e-02,9.69179937858782e-03,9.51467682792501e-02,2.62103060608650e-02,-1.75049472869951e-02,-1.25864244427904e-04,1.91910855875262e-03,9.60984437956543e-03,4.65410790379554e-03,9.97021327758208e-02,-1.57695988767664e-04,5.95128664475782e-02,-7.41991385933762e-05,-3.86797287205538e-05,-2.76933091069021e-04,-4.58883204730130e-06,5.69665307513126e-03,1.69795613983016e-02,6.05867903036228e-03,9.02955761241922e-04,-3.48995307596072e-02,-5.30710619327334e-03,-6.48634387391165e-02,-1.09603261161184e-02,2.92553425054677e-05,4.49193024141646e-03,-7.91327577488868e-03
-6.75406528224504e-02,3.09701773684057e-06,-2.22526838915860e-05,-2.25739828435374e-02,2.30697196620512e-03,1.19625642214110e-05,4.36876103074577e-02,5.38692248367487e-03,-4.30486045004324e-02,-5.04781515385960e-04,-2.54882587417899e-03,2.15176899046106e-03,1.23338579189041e-02,8.41206674670903e-02,1.71118425802889e-02,9.75499029690088e-03,-3.07672298122172e-06,7.00158745466589e-04,-2.24191179885972e-03,-1.03292917868478e-03,-3.37299546665886e-04,-1.46662079249174e-03,-8.80111120770381e-02,-3.80220272531635e-05,2.67616010195017e-04,-9.60569982370318e-04,2.58823917949794e-02,3.51127810023874e-04,3.58374844679301e-02,-3.03401214924410e-03,3.24613291005646e-03,4.20021683531083e-02,3.73171969258704e-03,4.05583969374039e-04,-7.09007477493956e-02,-1.11251293734291e-02,9.95407627538891e-03,1.50097530794347e-03,3.91729162386505e-03,-4.66529176331632e-04,-1.11097820437489e-02,1.49353218941819e-04,-9.84757587266921e-04,-4.20731994732048e-03,-6.67637524651873e-04,1.93194654384409e-02,-1.68285858648429e-05,-1.40198705058270e-05,-4.48007896633949e-03,-3.47454570543703e-03,-8.02483589068256e-03,-2.90095739290228e-05,2.09680563229638e-02,-4.59493611715227e-03,-1.15841105179350e-02,5.36164934186479e-03,-5.03482144599877e-05,8.87554931299840e-05,4.92350088582821e-02,-3.60282168330691e-03,2.15456278987815e-05,8.37217435310550e-04,3.04323065784667e-02,1.21028186966857e-01,4.10261136721829e-04,6.14427628876671e-04,-4.11471652912207e-04,1.25802516991940e-01,-4.54487050785112e-06,-1.85481963309523e-03,-2.68510270755717e-02,1.17548173454487e-04,-9.89328556083855e-04,-7.44853555920728e-03,2.55599633375572e-03,-9.15391982911139e-03,-5.16877201412018e-02,3.07019301281228e-02,-2.47462205693955e-03,4.85023277622844e-03,1.13332424685089e-02,4.43489117771284e-02,-4.90691098479190e-02,-5.55563028420076e-04,2.54288578600400e-01,-9.29929429052413e-05,-2.74266994223708e-04,-3.85678123478937e-04,-5.30744081696161e-07,1.99621277596383e-02,3.86128526977332e-02,6.93046499206040e-02,6.99637155439860e-04,-5.31638763267248e-02,-7.59078812799790e-03,-5.17153435038888e-02,-5.82502430257543e-03,3.22335163164577e-05,3.05616433975624e-03,-6.09025415088575e-04
7.17626119397694e-02,7.37834475405082e-05,-5.72716039378424e-06,-2.64171238895622e-02,-7.35627784777841e-03,3.59764221056617e-06,-9.62092976831271e-02,-1.38019247782022e-02,7.69524628785921e-02,1.22255488624759e-03,3.72476584346182e-03,-3.92634171656850e-03,2.44270889823829e-03,7.33081174408928e-02,5.09513263950974e-03,-1.77092219918480e-02,1.48787237877152e-05,1.97391366130203e-04,-8.08091636633189e-04,8.04605697651377e-03,7.28654254558933e-04,2.69930239629644e-03,5.28087761966357e-02,6.83589728851734e-05,-5.01776695122329e-04,6.72244004793621e-04,-8.05564647813137e-02,2.99589904129138e-04,-2.43404879887000e-02,2.80161535363156e-03,-1.98502035704296e-03,-8.70603158475168e-03,2.10170118632734e-03,7.00329834636305e-03,-6.61880457525974e-02,8.71526218256404e-03,1.98796378572954e-02,-3.42812576296111e-03,-7.97184621612618e-02,-3.36461079115270e-02,-1.38386066790309e-02,-1.91784658283934e-04,1.22892615609661e-03,9.73195722845535e-03,-1.19105334316422e-02,1.97482301066716e-02,1.05453438962195e-05,2.04673500005115e-05,-3.79234813974128e-03,-2.55371889815516e-03,6.93383603845091e-02,-7.71622241117604e-06,1.80441989157543e-02,-2.99775335771401e-03,-3.91166466333246e-04,9.30899411082299e-04,9.20901971423677e-04,1.83388271081892e-04,-2.08121388767270e-03,1.45479916149751e-03,-2.20780331189189e-04,-4.65244913813905e-02,-1.80591122673419e-02,-2.47926089818470e-03,-2.54331944671518e-03,4.61111655882757e-05,1.00484050315720e-02,-1.39833818107944e-02,5.04581079292117e-06,-3.91274775568971e-04,3.61738135275416e-02,9.39214906745326e-05,1.95642252713516e-03,3.83465190186895e-04,9.91930242650920e-02,-1.02192648753297e-02,-2.49573511111218e-02,-1.33180895253394e-02,6.51738459924860e-04,3.45265803720553e-02,1.27389078617591e-02,7.88890875066223e-02,-1.87298136207596e-04,-2.18861757750151e-04,4.96110604229147e-02,-5.24175422383598e-05,-1.76411951509135e-05,2.00433730815546e-03,1.00428986202366e-05,9.18581825299024e-02,2.33055260781615e-02,7.02827952228853e-04,3.85040696559564e-04,-1.76178882078220e-02,-2.84398897406786e-03,-9.95077289870204e-03,-1.14862995047677e-03,1.12782167517697e-04,-7.13344896819961e-04,-1.61988472983831e-03
1.94470971279278e-03,6.24905927858320e-05,-7.87212803455339e-06,4.12043250035493e-03,2.38094472070525e-03,7.28604275492477e-06,-5.21289167570511e-03,5.00181956282053e-03,-2.48647225276380e-02,-4.67181091531141e-04,-1.36463848408278e-02,-1.55192848118410e-02,-1.74409064480782e-03,-2.80049238469096e-02,7.82049050581965e-04,8.96312209814684e-03,-3.84021339613353e-06,-1.22837960994270e-04,1.33438014190400e-04,-2.32973754572006e-03,-6.44790841162047e-04,-1.73960503606327e-02,-2.91385831612675e-02,-5.28811483378499e-04,-2.47561683042486e-03,9.74337818495479e-02,2.42445084720905e-02,-1.79996995319074e-04,2.67470027067948e-02,3.12662617114913e-02,-6.12767745402067e-04,-9.06294222556941e-02,-1.30690796315225e-05,-1.84556504680077e-02,7.41814450348193e-03,4.79859513245297e-02,8.12559716922532e-02,5.54224765906800e-02,3.93862145820189e-02,7.95612372346772e-03,2.19106845962272e-02,-2.21006305227176e-05,-7.07157463338621e-04,1.64763398759375e-02,1.36102260027302e-02,1.25195832539578e-02,-1.57319753621305e-05,-6.16361941255112e-05,2.92043137839066e-04,-8.49377115628834e-02,-1.01383004571930e-01,-1.42737370958804e-04,9.77839594468519e-03,1.61213835039734e-03,-7.85177605675201e-03,2.52898685350790e-03,1.70643152668949e-04,1.25028172873525e-03,-2.47215010002650e-03,2.79383556526610e-02,-1.15378195761173e-03,-2.28890339503241e-02,-7.21742737387257e-02,-1.21464741441742e-01,-2.32314722877652e-03,-3.20617757088172e-04,4.51491894087010e-03,6.60759171682813e-02,-1.53854069025588e-04,8.61687826067025e-04,9.21612874831553e-02,3.18132998132155e-05,2.19452592255906e-03,-7.40987514425966e-02,6.58980798675783e-04,-1.20851571399341e-02,-1.20319166375234e-02,-6.98520996793135e-02,1.23208677725556e-03,8.09134755897181e-02,2.89066893169961e-02,2.13916834346260e-02,4.09307872872723e-02,1.49497813041385e-04,3.59018797210342e-02,-1.06262522365642e-05,1.66576242713482e-04,-1.21417192816079e-03,-1.61999770082286e-05,-4.01107998500438e-03,1.85417895148680e-02,3.85340373911181e-02,-3.15735892029179e-04,-3.11730612132693e-03,-2.79604039870606e-03,2.66108363337776e-02,-1.42544851472212e-03,4.99545279229720e-05,1.99730444794581e-02,8.58647325194994e-04
-9.78769057981238e-03,-1.73565775314606e-04,3.13642674549346e-06,3.23471830321381e-02,-1.55719848134045e-02,-4.13382938315929e-06,-7.34573974089478e-02,1.09289461844518e-02,7.19614978855882e-03,1.95246489223484e-04,3.04652788872615e-02,4.26263842506183e-02,-9.40102638193099e-05,4.04393086186365e-04,-1.76515314125670e-06,-6.50599566862457e-02,9.73784751657371e-06,-4.87019371986289e-03,1.89991845661078e-02,7.14607021386292e-03,3.62526115083889e-03,3.33772379881163e-02,-5.86131441279994e-03,9.81888704118074e-04,3.78920978168611e-03,-1.70350737408300e-02,-2.88909989925235e-03,-1.32644383356492e-03,-5.46540625114709e-04,-6.69089169655695e-02,5.78959088622328e-03,1.75613999041264e-02,-4.21348320966266e-03,6.82401342069747e-02,6.71113468509862e-03,-2.96263435086404e-03,-1.45402256221681e-03,-6.73064438395917e-02,-4.24910676237812e-03,-3.03319638418156e-03,-6.00897352434094e-02,9.97428282242908e-04,-3.06116033353766e-04,-8.91543122164455e-02,-2.24016042658243e-02,-1.63715173007025e-03,7.43027169895486e-05,6.12180839731676e-05,-1.78101811992295e-04,-5.34227302074897e-03,-2.39392587262576e-03,-2.48716657091194e-05,9.00126240589455e-03,9.99247813681927e-05,5.10412820212886e-03,9.86734465840372e-03,-1.47495295012127e-03,-1.46370178739319e-04,-1.55137312336027e-04,-8.08026225858296e-02,3.46648272612059e-03,5.32784789760005e-02,-1.34813107086508e-02,-1.41655789102954e-01,1.04215659085604e-03,7.17172704512579e-05,-2.35731941093964e-02,1.99159447023369e-02,2.29401871084394e-04,-6.54255122799258e-04,1.29942377346640e-01,-2.67654540473105e-05,1.97865687628366e-03,-3.53659875232036e-02,-4.30274035157188e-04,1.22468243775083e-02,-4.29800969985624e-03,5.80956853575283e-03,1.49421883990845e-03,-4.79131307717888e-03,1.07778768378843e-03,-2.29323409852715e-02,2.84049561040052e-02,6.59072328077658e-04,3.05633759124720e-02,2.46202782010679e-06,2.28802324362150e-04,-6.50085187816528e-03,-4.07327332236011e-05,-1.31341562204727e-02,7.30153675022255e-02,-1.82415034315099e-02,-8.51550534111480e-04,-1.81823401211237e-03,-6.27916140656033e-04,4.40589807172201e-02,-9.41544458109319e-04,1.24463485851627e-04,3.96495871017595e-02,-1.03469224155798e-03
